FID,IID,POP,SEX,AGE,EXP,related,related_exclude,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,train,y,ybin
0,NA18545,EAS,0,49.0,0.009665366982966479,false,false,-0.2013,0.31428,0.024396,0.075012,0.013973,-0.0004261,0.0082587,-0.011678,-0.0024149,-0.0048564,true,20.230053651641054,1
0,NA18545,EAS,0,50.0,0.3209490034135894,false,false,-0.2013,0.31428,0.024396,0.075012,0.013973,-0.0004261,0.0082587,-0.011678,-0.0024149,-0.0048564,true,18.307871494359212,1
0,NA18545,EAS,0,51.0,-0.8778049352060993,false,false,-0.2013,0.31428,0.024396,0.075012,0.013973,-0.0004261,0.0082587,-0.011678,-0.0024149,-0.0048564,true,21.153019438150658,1
0,NA18547,EAS,0,48.0,-0.9261657261126462,false,false,-0.19518,0.30064,0.014418,0.068546,0.015439,0.00011774,-0.0096689,0.045049,-0.0015745,0.0011948,false,-13.365094878843214,0
0,NA18547,EAS,0,49.0,-1.411647121785615,false,false,-0.19518,0.30064,0.014418,0.068546,0.015439,0.00011774,-0.0096689,0.045049,-0.0015745,0.0011948,false,-16.402476234877536,0
0,NA18547,EAS,0,50.0,-0.9432301493364219,false,false,-0.19518,0.30064,0.014418,0.068546,0.015439,0.00011774,-0.0096689,0.045049,-0.0015745,0.0011948,false,-13.646552014564008,0
0,NA18547,EAS,0,51.0,-0.4260529644317679,false,false,-0.19518,0.30064,0.014418,0.068546,0.015439,0.00011774,-0.0096689,0.045049,-0.0015745,0.0011948,false,-13.035827262000584,0
0,NA18547,EAS,0,52.0,0.6305957830415047,false,false,-0.19518,0.30064,0.014418,0.068546,0.015439,0.00011774,-0.0096689,0.045049,-0.0015745,0.0011948,false,-10.63724254021077,0
0,NA18550,EAS,0,44.0,-1.7088303578154254,false,false,-0.19921,0.31118,0.031926,0.073333,0.010615,0.00051146,0.017096,-0.064364,-0.00026213,-0.0090786,false,10.6502424527092,0
0,NA18550,EAS,0,45.0,-0.5528868975408764,false,false,-0.19921,0.31118,0.031926,0.073333,0.010615,0.00051146,0.017096,-0.064364,-0.00026213,-0.0090786,false,11.848237710794077,1
0,NA18550,EAS,0,46.0,0.4610785687748783,false,false,-0.19921,0.31118,0.031926,0.073333,0.010615,0.00051146,0.017096,-0.064364,-0.00026213,-0.0090786,false,13.853535317549769,1
0,NA18550,EAS,0,47.0,0.06259446767984742,false,false,-0.19921,0.31118,0.031926,0.073333,0.010615,0.00051146,0.017096,-0.064364,-0.00026213,-0.0090786,false,13.51123413149464,1
0,NA18550,EAS,0,48.0,-0.5420872024336619,false,false,-0.19921,0.31118,0.031926,0.073333,0.010615,0.00051146,0.017096,-0.064364,-0.00026213,-0.0090786,false,15.994061928991421,1
0,NA18552,EAS,0,44.0,-0.06109576882715806,false,false,-0.20035,0.30628,0.018122,0.070601,0.014233,-0.00043103,-0.0030064,0.0058915,-0.0016964,-0.0011655,true,23.076442839315302,1
0,NA18552,EAS,0,45.0,-0.6750687339544793,false,false,-0.20035,0.30628,0.018122,0.070601,0.014233,-0.00043103,-0.0030064,0.0058915,-0.0016964,-0.0011655,true,22.80362347052221,1
0,NA18552,EAS,0,46.0,1.2689916819397524,false,false,-0.20035,0.30628,0.018122,0.070601,0.014233,-0.00043103,-0.0030064,0.0058915,-0.0016964,-0.0011655,true,22.462703460417238,1
0,NA18552,EAS,0,47.0,-0.8057170895326241,false,false,-0.20035,0.30628,0.018122,0.070601,0.014233,-0.00043103,-0.0030064,0.0058915,-0.0016964,-0.0011655,true,25.635779613112774,1
0,NA18552,EAS,0,48.0,-0.3088996854457938,false,false,-0.20035,0.30628,0.018122,0.070601,0.014233,-0.00043103,-0.0030064,0.0058915,-0.0016964,-0.0011655,true,24.500809910395024,1
0,NA18555,EAS,0,46.0,-0.057003473779594804,false,false,-0.19795,0.3075,0.022337,0.074964,0.012252,-0.00072555,0.0020852,-0.0082462,-0.0021891,-0.0065538,true,26.016684301113383,1
0,NA18555,EAS,0,47.0,1.3355271100297135,false,false,-0.19795,0.3075,0.022337,0.074964,0.012252,-0.00072555,0.0020852,-0.0082462,-0.0021891,-0.0065538,true,22.415333867097022,1
0,NA18555,EAS,0,48.0,-0.04672212224053981,false,false,-0.19795,0.3075,0.022337,0.074964,0.012252,-0.00072555,0.0020852,-0.0082462,-0.0021891,-0.0065538,true,27.089746447689446,1
0,NA18555,EAS,0,49.0,2.269197339169593,false,false,-0.19795,0.3075,0.022337,0.074964,0.012252,-0.00072555,0.0020852,-0.0082462,-0.0021891,-0.0065538,true,22.845786063843413,1
0,NA18555,EAS,0,50.0,-1.1190434431029355,false,false,-0.19795,0.3075,0.022337,0.074964,0.012252,-0.00072555,0.0020852,-0.0082462,-0.0021891,-0.0065538,true,30.973805962844505,1
0,NA18558,EAS,1,48.0,4.205882591834543,false,false,-0.19768,0.30215,0.013986,0.06872,0.012326,-0.00042577,-0.0095887,0.044197,6.9983e-5,0.0021381,true,-28.86612149013498,0
0,NA18558,EAS,1,49.0,-2.6917876327375865,false,false,-0.19768,0.30215,0.013986,0.06872,0.012326,-0.00042577,-0.0095887,0.044197,6.9983e-5,0.0021381,true,-7.866748264961566,0
0,NA18558,EAS,1,50.0,-1.634272120500286,false,false,-0.19768,0.30215,0.013986,0.06872,0.012326,-0.00042577,-0.0095887,0.044197,6.9983e-5,0.0021381,true,-11.096505134409558,0
0,NA18558,EAS,1,51.0,-0.4743784264499566,false,false,-0.19768,0.30215,0.013986,0.06872,0.012326,-0.00042577,-0.0095887,0.044197,6.9983e-5,0.0021381,true,-16.057303634047365,0
0,NA18558,EAS,1,52.0,0.11540211422982909,false,false,-0.19768,0.30215,0.013986,0.06872,0.012326,-0.00042577,-0.0095887,0.044197,6.9983e-5,0.0021381,true,-17.19480291818301,0
0,NA18561,EAS,1,53.0,0.5125584937907663,false,false,-0.19975,0.29486,0.020559,0.064399,0.013397,0.0015662,-0.0090457,0.044343,0.00013977,0.0030049,true,6.58711596032952,0
0,NA18561,EAS,1,54.0,1.2986844508103748,false,false,-0.19975,0.29486,0.020559,0.064399,0.013397,0.0015662,-0.0090457,0.044343,0.00013977,0.0030049,true,5.530635321336498,0
0,NA18561,EAS,1,55.0,0.9362197374112036,false,false,-0.19975,0.29486,0.020559,0.064399,0.013397,0.0015662,-0.0090457,0.044343,0.00013977,0.0030049,true,6.71195343676787,0
0,NA18561,EAS,1,56.0,0.9000857469869216,false,false,-0.19975,0.29486,0.020559,0.064399,0.013397,0.0015662,-0.0090457,0.044343,0.00013977,0.0030049,true,5.323005557609202,0
0,NA18561,EAS,1,57.0,2.248745062116024,false,false,-0.19975,0.29486,0.020559,0.064399,0.013397,0.0015662,-0.0090457,0.044343,0.00013977,0.0030049,true,7.194947795251444,0
0,NA18562,EAS,1,53.0,-1.919759660248423,false,false,-0.19979,0.30181,0.016799,0.069446,0.011377,0.00026278,-0.01001,0.048631,0.001362,0.0055986,true,-22.74072386378862,0
0,NA18562,EAS,1,54.0,0.49159020550627314,false,false,-0.19979,0.30181,0.016799,0.069446,0.011377,0.00026278,-0.01001,0.048631,0.001362,0.0055986,true,-22.741458848055082,0
0,NA18562,EAS,1,55.0,1.046434089225756,false,false,-0.19979,0.30181,0.016799,0.069446,0.011377,0.00026278,-0.01001,0.048631,0.001362,0.0055986,true,-23.18457825462683,0
0,NA18562,EAS,1,56.0,0.8902048104719917,false,false,-0.19979,0.30181,0.016799,0.069446,0.011377,0.00026278,-0.01001,0.048631,0.001362,0.0055986,true,-25.02916677993321,0
0,NA18562,EAS,1,57.0,0.010660194070543819,false,false,-0.19979,0.30181,0.016799,0.069446,0.011377,0.00026278,-0.01001,0.048631,0.001362,0.0055986,true,-24.756706845063086,0
0,NA18563,EAS,1,45.0,2.41747020939497,false,false,-0.19821,0.30337,0.010864,0.070714,0.015172,0.0023717,-0.0054069,0.051954,0.00017839,0.0035012,false,-2.3587619940434106,0
0,NA18563,EAS,1,46.0,0.09033300740259005,false,false,-0.19821,0.30337,0.010864,0.070714,0.015172,0.0023717,-0.0054069,0.051954,0.00017839,0.0035012,false,-4.037832455445663,0
0,NA18563,EAS,1,47.0,-0.8320249452260935,false,false,-0.19821,0.30337,0.010864,0.070714,0.015172,0.0023717,-0.0054069,0.051954,0.00017839,0.0035012,false,-4.055886056281863,0
0,NA18563,EAS,1,48.0,0.5755948939424573,false,false,-0.19821,0.30337,0.010864,0.070714,0.015172,0.0023717,-0.0054069,0.051954,0.00017839,0.0035012,false,-3.489466348359566,0
0,NA18563,EAS,1,49.0,-1.1294326035505529,false,false,-0.19821,0.30337,0.010864,0.070714,0.015172,0.0023717,-0.0054069,0.051954,0.00017839,0.0035012,false,-3.41507042463868,0
0,NA18564,EAS,0,55.0,1.3690425130984119,false,false,-0.19543,0.30146,0.013801,0.069234,0.012341,0.0018629,-0.0077347,0.047324,-0.001582,-0.0032216,true,-5.963426895626457,0
0,NA18564,EAS,0,56.0,-2.572216645999891,false,false,-0.19543,0.30146,0.013801,0.069234,0.012341,0.0018629,-0.0077347,0.047324,-0.001582,-0.0032216,true,-3.4298362204965525,0
0,NA18564,EAS,0,57.0,-0.46628484372335,false,false,-0.19543,0.30146,0.013801,0.069234,0.012341,0.0018629,-0.0077347,0.047324,-0.001582,-0.0032216,true,-3.7638800022323924,0
0,NA18564,EAS,0,58.0,-0.3501087625378698,false,false,-0.19543,0.30146,0.013801,0.069234,0.012341,0.0018629,-0.0077347,0.047324,-0.001582,-0.0032216,true,-4.7331223735797545,0
0,NA18564,EAS,0,59.0,0.08098590229279806,false,false,-0.19543,0.30146,0.013801,0.069234,0.012341,0.0018629,-0.0077347,0.047324,-0.001582,-0.0032216,true,-5.554391357537552,0
0,NA18566,EAS,0,44.0,1.2346125396938643,false,false,-0.20368,0.30713,0.015532,0.064622,0.012842,0.0017552,-0.0042913,0.041814,-0.0017259,-0.0039571,true,-0.1730636624482084,0
0,NA18566,EAS,0,45.0,0.13919318363994207,false,false,-0.20368,0.30713,0.015532,0.064622,0.012842,0.0017552,-0.0042913,0.041814,-0.0017259,-0.0039571,true,0.820987515304727,0
0,NA18566,EAS,0,46.0,0.21512163039674864,false,false,-0.20368,0.30713,0.015532,0.064622,0.012842,0.0017552,-0.0042913,0.041814,-0.0017259,-0.0039571,true,1.1190906508184224,0
0,NA18566,EAS,0,47.0,-0.3188608927320383,false,false,-0.20368,0.30713,0.015532,0.064622,0.012842,0.0017552,-0.0042913,0.041814,-0.0017259,-0.0039571,true,1.563801884612777,0
0,NA18566,EAS,0,48.0,-0.813496845026329,false,false,-0.20368,0.30713,0.015532,0.064622,0.012842,0.0017552,-0.0042913,0.041814,-0.0017259,-0.0039571,true,0.44526290701409055,0
0,NA18570,EAS,0,47.0,-1.2680784228012998,false,false,-0.20066,0.31262,0.023769,0.075651,0.012465,-0.0034159,0.0065375,-0.0057822,-0.0017674,-0.0059541,true,-22.6024550204127,0
0,NA18570,EAS,0,48.0,-0.24760947333106104,false,false,-0.20066,0.31262,0.023769,0.075651,0.012465,-0.0034159,0.0065375,-0.0057822,-0.0017674,-0.0059541,true,-23.712967911386052,0
0,NA18570,EAS,0,49.0,0.09090647120986989,false,false,-0.20066,0.31262,0.023769,0.075651,0.012465,-0.0034159,0.0065375,-0.0057822,-0.0017674,-0.0059541,true,-22.955914229187076,0
0,NA18570,EAS,0,50.0,1.46328241674035,false,false,-0.20066,0.31262,0.023769,0.075651,0.012465,-0.0034159,0.0065375,-0.0057822,-0.0017674,-0.0059541,true,-22.27740132900697,0
0,NA18570,EAS,0,51.0,1.4295061439228536,false,false,-0.20066,0.31262,0.023769,0.075651,0.012465,-0.0034159,0.0065375,-0.0057822,-0.0017674,-0.0059541,true,-22.602909645373042,0
0,NA18571,EAS,0,42.0,0.44327397181016776,false,false,-0.19512,0.30801,0.021762,0.071526,0.010775,-0.0023765,0.010756,-0.013357,-0.0034258,-0.0013253,true,-7.349757296049903,0
0,NA18571,EAS,0,43.0,0.04460831510862224,false,false,-0.19512,0.30801,0.021762,0.071526,0.010775,-0.0023765,0.010756,-0.013357,-0.0034258,-0.0013253,true,-8.894375632293064,0
0,NA18571,EAS,0,44.0,0.8291785660119092,false,false,-0.19512,0.30801,0.021762,0.071526,0.010775,-0.0023765,0.010756,-0.013357,-0.0034258,-0.0013253,true,-9.20029880400785,0
0,NA18571,EAS,0,45.0,-2.585493714110779,false,false,-0.19512,0.30801,0.021762,0.071526,0.010775,-0.0023765,0.010756,-0.013357,-0.0034258,-0.0013253,true,-11.336250746206172,0
0,NA18571,EAS,0,46.0,0.7927244138319468,false,false,-0.19512,0.30801,0.021762,0.071526,0.010775,-0.0023765,0.010756,-0.013357,-0.0034258,-0.0013253,true,-8.21434741312704,0
0,NA18572,EAS,1,51.0,-0.19123395627628503,false,false,-0.20146,0.311,0.01297,0.074508,0.014873,0.001697,-0.0056337,0.050186,-0.0013802,0.00043647,true,4.931571449489076,0
0,NA18572,EAS,1,52.0,-1.0770915204932296,false,false,-0.20146,0.311,0.01297,0.074508,0.014873,0.001697,-0.0056337,0.050186,-0.0013802,0.00043647,true,3.725570512574733,0
0,NA18572,EAS,1,53.0,0.3406659404963889,false,false,-0.20146,0.311,0.01297,0.074508,0.014873,0.001697,-0.0056337,0.050186,-0.0013802,0.00043647,true,5.920742036105087,0
0,NA18572,EAS,1,54.0,-0.48049087354933595,false,false,-0.20146,0.311,0.01297,0.074508,0.014873,0.001697,-0.0056337,0.050186,-0.0013802,0.00043647,true,4.193095024577434,0
0,NA18572,EAS,1,55.0,0.22748524672487624,false,false,-0.20146,0.311,0.01297,0.074508,0.014873,0.001697,-0.0056337,0.050186,-0.0013802,0.00043647,true,5.780581834404192,0
0,NA18573,EAS,0,47.0,0.1251650799082354,false,false,-0.19622,0.30783,0.026596,0.07167,0.016027,-0.0036022,0.0059887,-0.010448,-6.9079e-5,0.00037545,false,-20.485418536570503,0
0,NA18573,EAS,0,48.0,-0.33984141213202834,false,false,-0.19622,0.30783,0.026596,0.07167,0.016027,-0.0036022,0.0059887,-0.010448,-6.9079e-5,0.00037545,false,-21.375234675890674,0
0,NA18573,EAS,0,49.0,0.11657545230237386,false,false,-0.19622,0.30783,0.026596,0.07167,0.016027,-0.0036022,0.0059887,-0.010448,-6.9079e-5,0.00037545,false,-20.616231417199042,0
0,NA18573,EAS,0,50.0,-1.7569403788097242,false,false,-0.19622,0.30783,0.026596,0.07167,0.016027,-0.0036022,0.0059887,-0.010448,-6.9079e-5,0.00037545,false,-20.266446588751055,0
0,NA18573,EAS,0,51.0,-1.6439415337782994,false,false,-0.19622,0.30783,0.026596,0.07167,0.016027,-0.0036022,0.0059887,-0.010448,-6.9079e-5,0.00037545,false,-19.994104848308925,0
0,NA18577,EAS,0,48.0,-1.261580799285205,false,false,-0.20035,0.30966,0.020156,0.07623,0.012936,0.0028178,-0.0075312,0.018216,-0.0011043,0.00066465,true,44.137872938186604,1
0,NA18577,EAS,0,49.0,-0.4207578349086187,false,false,-0.20035,0.30966,0.020156,0.07623,0.012936,0.0028178,-0.0075312,0.018216,-0.0011043,0.00066465,true,46.62551537921451,1
0,NA18577,EAS,0,50.0,0.4485548633844578,false,false,-0.20035,0.30966,0.020156,0.07623,0.012936,0.0028178,-0.0075312,0.018216,-0.0011043,0.00066465,true,44.6622234753878,1
0,NA18577,EAS,0,51.0,0.34106301865950434,false,false,-0.20035,0.30966,0.020156,0.07623,0.012936,0.0028178,-0.0075312,0.018216,-0.0011043,0.00066465,true,43.36102481584441,1
0,NA18577,EAS,0,52.0,0.9403659088711191,false,false,-0.20035,0.30966,0.020156,0.07623,0.012936,0.0028178,-0.0075312,0.018216,-0.0011043,0.00066465,true,45.41286046058976,1
0,NA18579,EAS,0,51.0,-1.17733555609412,false,false,-0.20094,0.30636,0.016193,0.068002,0.018954,0.0019127,-0.010153,0.042922,-0.00080646,0.00028965,false,-4.118947424380515,0
0,NA18579,EAS,0,52.0,0.39542032928846227,false,false,-0.20094,0.30636,0.016193,0.068002,0.018954,0.0019127,-0.010153,0.042922,-0.00080646,0.00028965,false,-2.9368952535031907,0
0,NA18579,EAS,0,53.0,1.0244778851063914,false,false,-0.20094,0.30636,0.016193,0.068002,0.018954,0.0019127,-0.010153,0.042922,-0.00080646,0.00028965,false,0.6877500741627132,0
0,NA18579,EAS,0,54.0,-0.18821011678669317,false,false,-0.20094,0.30636,0.016193,0.068002,0.018954,0.0019127,-0.010153,0.042922,-0.00080646,0.00028965,false,-1.6736104008903592,0
0,NA18579,EAS,0,55.0,1.5835058174266836,false,false,-0.20094,0.30636,0.016193,0.068002,0.018954,0.0019127,-0.010153,0.042922,-0.00080646,0.00028965,false,2.441315101877695,0
0,NA18582,EAS,0,45.0,1.3595988360469793,false,false,-0.19987,0.31048,0.029642,0.076387,0.012659,0.003456,0.0052864,-0.013908,0.0013311,-0.0048203,false,-5.083107402332279,0
0,NA18582,EAS,0,46.0,0.6605066579595378,false,false,-0.19987,0.31048,0.029642,0.076387,0.012659,0.003456,0.0052864,-0.013908,0.0013311,-0.0048203,false,-5.709874170893496,0
0,NA18582,EAS,0,47.0,-1.2089841457890338,false,false,-0.19987,0.31048,0.029642,0.076387,0.012659,0.003456,0.0052864,-0.013908,0.0013311,-0.0048203,false,-2.900119587457448,0
0,NA18582,EAS,0,48.0,-0.2391051414895842,false,false,-0.19987,0.31048,0.029642,0.076387,0.012659,0.003456,0.0052864,-0.013908,0.0013311,-0.0048203,false,-4.69910496377757,0
0,NA18582,EAS,0,49.0,-0.8987277307498126,false,false,-0.19987,0.31048,0.029642,0.076387,0.012659,0.003456,0.0052864,-0.013908,0.0013311,-0.0048203,false,-2.599086390854036,0
0,NA18592,EAS,0,56.0,0.26391862074617944,false,false,-0.2008,0.30446,0.018422,0.073914,0.016266,0.0025845,-0.0060697,0.04302,-0.0017706,0.0032549,true,-12.086356134138704,0
0,NA18592,EAS,0,57.0,1.713437645643249,false,false,-0.2008,0.30446,0.018422,0.073914,0.016266,0.0025845,-0.0060697,0.04302,-0.0017706,0.0032549,true,-13.422386267022935,0
0,NA18592,EAS,0,58.0,-1.6920423542425143,false,false,-0.2008,0.30446,0.018422,0.073914,0.016266,0.0025845,-0.0060697,0.04302,-0.0017706,0.0032549,true,-10.58916752878896,0
0,NA18592,EAS,0,59.0,0.9094413447030524,false,false,-0.2008,0.30446,0.018422,0.073914,0.016266,0.0025845,-0.0060697,0.04302,-0.0017706,0.0032549,true,-12.962577506537988,0
0,NA18592,EAS,0,60.0,-1.7250658312424951,false,false,-0.2008,0.30446,0.018422,0.073914,0.016266,0.0025845,-0.0060697,0.04302,-0.0017706,0.0032549,true,-10.619418586945322,0
0,NA18593,EAS,0,50.0,-0.6176324819092875,false,false,-0.19837,0.30657,0.017633,0.069102,0.01711,-0.00084942,-0.0090021,0.029825,0.0023556,-0.00016863,true,2.695851552233266,0
0,NA18593,EAS,0,51.0,-0.45185879563059606,false,false,-0.19837,0.30657,0.017633,0.069102,0.01711,-0.00084942,-0.0090021,0.029825,0.0023556,-0.00016863,true,2.314402342205511,0
0,NA18593,EAS,0,52.0,-0.9987887144721216,false,false,-0.19837,0.30657,0.017633,0.069102,0.01711,-0.00084942,-0.0090021,0.029825,0.0023556,-0.00016863,true,3.9357178516496214,0
0,NA18593,EAS,0,53.0,1.068396778355856,false,false,-0.19837,0.30657,0.017633,0.069102,0.01711,-0.00084942,-0.0090021,0.029825,0.0023556,-0.00016863,true,4.422688227046846,0
0,NA18593,EAS,0,54.0,-0.5670591142212638,false,false,-0.19837,0.30657,0.017633,0.069102,0.01711,-0.00084942,-0.0090021,0.029825,0.0023556,-0.00016863,true,3.127000034045159,0
0,NA18603,EAS,1,58.0,1.303103975954891,false,false,-0.20063,0.31056,0.023483,0.074881,0.013358,0.00098511,-0.0020243,0.0055711,-0.0024456,-0.0046328,true,20.372608746928805,1
0,NA18603,EAS,1,59.0,0.3255775572285446,false,false,-0.20063,0.31056,0.023483,0.074881,0.013358,0.00098511,-0.0020243,0.0055711,-0.0024456,-0.0046328,true,19.20959556921438,1
0,NA18603,EAS,1,60.0,-0.8746544553467277,false,false,-0.20063,0.31056,0.023483,0.074881,0.013358,0.00098511,-0.0020243,0.0055711,-0.0024456,-0.0046328,true,22.91372696895848,1
0,NA18603,EAS,1,61.0,0.39342815722067825,false,false,-0.20063,0.31056,0.023483,0.074881,0.013358,0.00098511,-0.0020243,0.0055711,-0.0024456,-0.0046328,true,19.633695032825507,1
0,NA18603,EAS,1,62.0,0.4499436078660612,false,false,-0.20063,0.31056,0.023483,0.074881,0.013358,0.00098511,-0.0020243,0.0055711,-0.0024456,-0.0046328,true,21.63301898563397,1
0,NA18605,EAS,1,46.0,0.026340232207770826,false,false,-0.19822,0.30706,0.016518,0.069563,0.01611,0.0029798,-0.0081361,0.042873,-0.0046543,0.00090281,false,-9.772793318394028,0
0,NA18605,EAS,1,47.0,-0.06620691439428907,false,false,-0.19822,0.30706,0.016518,0.069563,0.01611,0.0029798,-0.0081361,0.042873,-0.0046543,0.00090281,false,-12.342651471371502,0
0,NA18605,EAS,1,48.0,1.0104779907409094,false,false,-0.19822,0.30706,0.016518,0.069563,0.01611,0.0029798,-0.0081361,0.042873,-0.0046543,0.00090281,false,-8.84983536156516,0
0,NA18605,EAS,1,49.0,-0.8851634335456301,false,false,-0.19822,0.30706,0.016518,0.069563,0.01611,0.0029798,-0.0081361,0.042873,-0.0046543,0.00090281,false,-14.474307521327441,0
0,NA18605,EAS,1,50.0,-0.6486488861374787,false,false,-0.19822,0.30706,0.016518,0.069563,0.01611,0.0029798,-0.0081361,0.042873,-0.0046543,0.00090281,false,-15.30457148614806,0
0,NA18608,EAS,1,50.0,0.4627082559127423,false,false,-0.20006,0.2988,0.014647,0.064831,0.014694,-0.00079987,-0.0094335,0.042836,3.6449e-5,0.0013675,true,-16.884005659730988,0
0,NA18608,EAS,1,51.0,-0.6255558484603582,false,false,-0.20006,0.2988,0.014647,0.064831,0.014694,-0.00079987,-0.0094335,0.042836,3.6449e-5,0.0013675,true,-21.884911150913922,0
0,NA18608,EAS,1,52.0,0.53348750036558,false,false,-0.20006,0.2988,0.014647,0.064831,0.014694,-0.00079987,-0.0094335,0.042836,3.6449e-5,0.0013675,true,-16.68109633106983,0
0,NA18608,EAS,1,53.0,0.8077561731548745,false,false,-0.20006,0.2988,0.014647,0.064831,0.014694,-0.00079987,-0.0094335,0.042836,3.6449e-5,0.0013675,true,-17.11582928701719,0
0,NA18608,EAS,1,54.0,-0.001809474316394631,false,false,-0.20006,0.2988,0.014647,0.064831,0.014694,-0.00079987,-0.0094335,0.042836,3.6449e-5,0.0013675,true,-19.39535330983243,0
0,NA18609,EAS,1,52.0,1.5124388082566786,false,false,-0.20133,0.29721,0.010922,0.064995,0.012645,2.2342e-5,-0.0078163,0.04378,0.0011874,0.0016755,false,-6.0979776081622665,0
0,NA18609,EAS,1,53.0,0.36526797105841696,false,false,-0.20133,0.29721,0.010922,0.064995,0.012645,2.2342e-5,-0.0078163,0.04378,0.0011874,0.0016755,false,-5.9504156008482045,0
0,NA18609,EAS,1,54.0,1.6664882685691036,false,false,-0.20133,0.29721,0.010922,0.064995,0.012645,2.2342e-5,-0.0078163,0.04378,0.0011874,0.0016755,false,-5.633565061629098,0
0,NA18609,EAS,1,55.0,1.2186297929220595,false,false,-0.20133,0.29721,0.010922,0.064995,0.012645,2.2342e-5,-0.0078163,0.04378,0.0011874,0.0016755,false,-8.022824698644495,0
0,NA18609,EAS,1,56.0,0.21487322373816967,false,false,-0.20133,0.29721,0.010922,0.064995,0.012645,2.2342e-5,-0.0078163,0.04378,0.0011874,0.0016755,false,-6.6095978393397,0
0,NA18638,EAS,1,58.0,-0.377756049482327,false,false,-0.19771,0.31029,0.027106,0.07134,0.015645,0.00070477,0.0038231,-0.0043648,0.0014947,-0.0072682,false,-30.962321920674512,0
0,NA18638,EAS,1,59.0,-0.011192389247655922,false,false,-0.19771,0.31029,0.027106,0.07134,0.015645,0.00070477,0.0038231,-0.0043648,0.0014947,-0.0072682,false,-33.66163738761345,0
0,NA18638,EAS,1,60.0,-1.6523112341699575,false,false,-0.19771,0.31029,0.027106,0.07134,0.015645,0.00070477,0.0038231,-0.0043648,0.0014947,-0.0072682,false,-31.135182751866967,0
0,NA18638,EAS,1,61.0,-0.764281028016651,false,false,-0.19771,0.31029,0.027106,0.07134,0.015645,0.00070477,0.0038231,-0.0043648,0.0014947,-0.0072682,false,-29.9693681704061,0
0,NA18638,EAS,1,62.0,-1.6916411932249849,false,false,-0.19771,0.31029,0.027106,0.07134,0.015645,0.00070477,0.0038231,-0.0043648,0.0014947,-0.0072682,false,-32.1577714248832,0
0,NA18853,AFR,1,52.0,-0.18346891264097598,true,false,0.49299,0.055634,-0.0047513,-0.0011078,0.0080821,-0.050352,-0.0068054,-0.0020208,-0.041109,0.00095684,true,-12.440285375845805,0
0,NA18853,AFR,1,53.0,-1.758299929933953,true,false,0.49299,0.055634,-0.0047513,-0.0011078,0.0080821,-0.050352,-0.0068054,-0.0020208,-0.041109,0.00095684,true,-15.275808973963647,0
0,NA18853,AFR,1,54.0,0.4891934679396975,true,false,0.49299,0.055634,-0.0047513,-0.0011078,0.0080821,-0.050352,-0.0068054,-0.0020208,-0.041109,0.00095684,true,-12.448015314228053,0
0,NA18853,AFR,1,55.0,1.7768372571999993,true,false,0.49299,0.055634,-0.0047513,-0.0011078,0.0080821,-0.050352,-0.0068054,-0.0020208,-0.041109,0.00095684,true,-11.431163968087299,0
0,NA18853,AFR,1,56.0,-1.9836388291313392,true,false,0.49299,0.055634,-0.0047513,-0.0011078,0.0080821,-0.050352,-0.0068054,-0.0020208,-0.041109,0.00095684,true,-17.396673614999113,0
0,NA18856,AFR,1,53.0,1.107998449109774,true,false,0.49055,0.053946,-0.0023878,0.00097634,0.0075231,-0.04078,-0.0060216,-0.00067059,-0.038477,-0.0011854,true,3.7940163463114467,0
0,NA18856,AFR,1,54.0,0.04915896905818052,true,false,0.49055,0.053946,-0.0023878,0.00097634,0.0075231,-0.04078,-0.0060216,-0.00067059,-0.038477,-0.0011854,true,6.2858680092785395,0
0,NA18856,AFR,1,55.0,-0.020447001166060713,true,false,0.49055,0.053946,-0.0023878,0.00097634,0.0075231,-0.04078,-0.0060216,-0.00067059,-0.038477,-0.0011854,true,3.428589396536781,0
0,NA18856,AFR,1,56.0,-0.17699021749714466,true,false,0.49055,0.053946,-0.0023878,0.00097634,0.0075231,-0.04078,-0.0060216,-0.00067059,-0.038477,-0.0011854,true,5.322431574985816,0
0,NA18856,AFR,1,57.0,-0.19670369287378467,true,false,0.49055,0.053946,-0.0023878,0.00097634,0.0075231,-0.04078,-0.0060216,-0.00067059,-0.038477,-0.0011854,true,5.726125380502472,0
0,NA18858,AFR,0,49.0,0.35336091264230435,true,false,0.49943,0.057776,-0.0039491,0.0035978,0.0023181,-0.040572,-0.0092228,-0.0013004,-0.036546,0.00062512,true,-3.3530291865310478,0
0,NA18858,AFR,0,50.0,-0.22353368255107187,true,false,0.49943,0.057776,-0.0039491,0.0035978,0.0023181,-0.040572,-0.0092228,-0.0013004,-0.036546,0.00062512,true,-6.0884519757593,0
0,NA18858,AFR,0,51.0,-0.41512459582030936,true,false,0.49943,0.057776,-0.0039491,0.0035978,0.0023181,-0.040572,-0.0092228,-0.0013004,-0.036546,0.00062512,true,-6.752978764690156,0
0,NA18858,AFR,0,52.0,1.1859098050500765,true,false,0.49943,0.057776,-0.0039491,0.0035978,0.0023181,-0.040572,-0.0092228,-0.0013004,-0.036546,0.00062512,true,-6.2998682260597345,0
