FID,IID,POP,SEX,AGE,TIME,EXP,related,related_exclude,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,train,y,ybin
0,NA20342,AFR,1,43.0,-1.7905296558457409,-0.6464289705334678,false,false,0.24985,-0.05284,-0.01237,0.037731,0.00042372,-0.0092834,-0.016746,-0.0050189,-0.0085088,0.006297,true,0.2966909051378257,0
0,NA20346,AFR,1,62.0,2.009470344154259,-0.5886799265267346,false,false,0.37464,0.012688,-0.0097434,0.010851,0.0027903,-0.02184,-0.015873,-0.0070231,-0.0058484,0.0021531,false,3.082527842114681,0
0,NA20346,AFR,1,65.0,2.6094703441542593,1.4305836894809854,false,false,0.37464,0.012688,-0.0097434,0.010851,0.0027903,-0.02184,-0.015873,-0.0070231,-0.0058484,0.0021531,false,5.567219110141128,1
0,NA20348,AFR,1,60.0,1.6094703441542593,0.7365762834153572,false,false,0.37916,0.0083196,-0.0041935,0.014917,0.0026475,-0.018143,-0.011244,-0.0024542,-0.0065205,0.0041838,true,4.007948267013351,0
0,NA20356,AFR,1,55.0,0.6094703441542592,0.7594583026477155,true,false,0.39967,0.013607,-0.0042094,0.012304,0.0044158,-0.0095781,-0.0037751,0.0013197,-0.0043637,0.0084963,true,1.8995268856789749,0
0,NA20356,AFR,1,57.0,1.0094703441542592,1.6880461960780997,true,false,0.39967,0.013607,-0.0042094,0.012304,0.0044158,-0.0095781,-0.0037751,0.0013197,-0.0043637,0.0084963,true,3.109867593301484,0
0,NA20356,AFR,1,58.0,1.2094703441542591,-1.3986555959109117,true,false,0.39967,0.013607,-0.0042094,0.012304,0.0044158,-0.0095781,-0.0037751,0.0013197,-0.0043637,0.0084963,true,-1.857877142172224,0
0,NA20357,AFR,0,52.0,0.00947034415425918,0.18836076142084437,true,false,0.41944,0.028977,-0.0014756,0.0074579,0.0010361,-0.013066,-0.010648,-0.005623,-0.019957,-0.0035169,true,3.4358078190576777,0
0,NA20357,AFR,0,55.0,0.6094703441542592,0.528658017428592,true,false,0.41944,0.028977,-0.0014756,0.0074579,0.0010361,-0.013066,-0.010648,-0.005623,-0.019957,-0.0035169,true,3.3371807773899653,0
0,NA20359,AFR,0,43.0,-1.7905296558457409,2.077409681455865,true,false,0.3417,-0.0051127,-0.0077655,0.022733,0.0050607,-0.019585,-0.020068,-0.0062157,-0.011544,0.0022061,true,6.266212938915983,1
0,NA20359,AFR,0,44.0,-1.590529655845741,0.22529694719162027,true,false,0.3417,-0.0051127,-0.0077655,0.022733,0.0050607,-0.019585,-0.020068,-0.0062157,-0.011544,0.0022061,true,3.242104034245384,0
0,NA20359,AFR,0,45.0,-1.3905296558457407,-1.1521266681896556,true,false,0.3417,-0.0051127,-0.0077655,0.022733,0.0050607,-0.019585,-0.020068,-0.0062157,-0.011544,0.0022061,true,2.414276907643465,0
0,NA20359,AFR,0,46.0,-1.1905296558457408,-0.3170059136740611,true,false,0.3417,-0.0051127,-0.0077655,0.022733,0.0050607,-0.019585,-0.020068,-0.0062157,-0.011544,0.0022061,true,3.166709747945765,0
0,NA20359,AFR,0,47.0,-0.9905296558457408,-0.6097794275684545,true,false,0.3417,-0.0051127,-0.0077655,0.022733,0.0050607,-0.019585,-0.020068,-0.0062157,-0.011544,0.0022061,true,2.3103786010810503,0
0,NA20845,CSA,1,46.0,-1.1905296558457408,1.3174427837461191,false,false,-0.12365,-0.083428,0.11024,-0.13695,0.019419,0.00072152,-0.0078514,-0.003837,-8.6851e-5,0.0055056,true,-2.7315565248065994,0
0,NA20845,CSA,1,47.0,-0.9905296558457408,-1.061865712270915,false,false,-0.12365,-0.083428,0.11024,-0.13695,0.019419,0.00072152,-0.0078514,-0.003837,-8.6851e-5,0.0055056,true,1.303896112380777,0
0,NA20845,CSA,1,50.0,-0.39052965584574084,0.8175456797895329,false,false,-0.12365,-0.083428,0.11024,-0.13695,0.019419,0.00072152,-0.0078514,-0.003837,-8.6851e-5,0.0055056,true,-0.9845238919752809,0
0,NA20846,CSA,1,44.0,-1.590529655845741,-0.6633142690505116,false,false,-0.1191,-0.093187,0.10533,-0.13646,0.029779,0.0011599,-0.010918,-0.0028891,-0.0018377,0.00061337,true,0.8880455012444277,0
0,NA20846,CSA,1,45.0,-1.3905296558457407,-0.5812701877002956,false,false,-0.1191,-0.093187,0.10533,-0.13646,0.029779,0.0011599,-0.010918,-0.0028891,-0.0018377,0.00061337,true,3.33717553221831,0
0,NA20846,CSA,1,46.0,-1.1905296558457408,-0.600577498419307,false,false,-0.1191,-0.093187,0.10533,-0.13646,0.029779,0.0011599,-0.010918,-0.0028891,-0.0018377,0.00061337,true,3.6923727765741976,0
0,NA20846,CSA,1,47.0,-0.9905296558457408,0.4426094871909346,false,false,-0.1191,-0.093187,0.10533,-0.13646,0.029779,0.0011599,-0.010918,-0.0028891,-0.0018377,0.00061337,true,2.942753958073455,0
0,NA20846,CSA,1,48.0,-0.7905296558457409,-1.229215297068895,false,false,-0.1191,-0.093187,0.10533,-0.13646,0.029779,0.0011599,-0.010918,-0.0028891,-0.0018377,0.00061337,true,1.2583564862246701,0
0,NA20847,CSA,0,41.0,-2.190529655845741,0.6907132733405065,false,false,-0.12305,-0.070583,0.13058,-0.17029,0.030424,0.002408,-0.010519,0.00021437,0.0005729,0.022436,true,0.11474483413677389,0
0,NA20847,CSA,0,42.0,-1.9905296558457408,2.2581752063129152,false,false,-0.12305,-0.070583,0.13058,-0.17029,0.030424,0.002408,-0.010519,0.00021437,0.0005729,0.022436,true,-3.7924001128997444,0
0,NA20847,CSA,0,45.0,-1.3905296558457407,-0.8689661924619586,false,false,-0.12305,-0.070583,0.13058,-0.17029,0.030424,0.002408,-0.010519,0.00021437,0.0005729,0.022436,true,2.6161733049100317,0
0,NA20849,CSA,0,51.0,-0.19052965584574083,1.8730597908421531,false,false,-0.11932,-0.071892,0.13045,-0.16854,0.026433,0.0013793,-0.014255,-0.007606,0.0065049,0.024279,true,4.132735509075088,0
0,NA20850,CSA,1,50.0,-0.39052965584574084,1.119111933267549,false,false,-0.1233,-0.10854,0.090126,-0.10996,0.01925,0.003151,-0.013752,-0.0022127,-0.001844,-0.019667,true,6.262970111155643,1
0,NA20850,CSA,1,52.0,0.00947034415425918,1.3291059870310329,false,false,-0.1233,-0.10854,0.090126,-0.10996,0.01925,0.003151,-0.013752,-0.0022127,-0.001844,-0.019667,true,5.350561885882256,1
0,NA20850,CSA,1,53.0,0.2094703441542592,0.19870538708796398,false,false,-0.1233,-0.10854,0.090126,-0.10996,0.01925,0.003151,-0.013752,-0.0022127,-0.001844,-0.019667,true,6.237870507905131,1
0,NA20851,CSA,0,44.0,-1.590529655845741,0.26502187807037775,false,false,-0.12194,-0.070218,0.13111,-0.16685,0.030593,0.00010301,-0.011903,-0.001648,0.0028833,0.017972,true,-3.213070481396683,0
0,NA20851,CSA,0,45.0,-1.3905296558457407,0.17770197354481573,false,false,-0.12194,-0.070218,0.13111,-0.16685,0.030593,0.00010301,-0.011903,-0.001648,0.0028833,0.017972,true,-2.89805192722703,0
0,NA20851,CSA,0,47.0,-0.9905296558457408,-0.9324039940539484,false,false,-0.12194,-0.070218,0.13111,-0.16685,0.030593,0.00010301,-0.011903,-0.001648,0.0028833,0.017972,true,-1.7023769229603611,0
0,NA20851,CSA,0,48.0,-0.7905296558457409,-0.36080621925433704,false,false,-0.12194,-0.070218,0.13111,-0.16685,0.030593,0.00010301,-0.011903,-0.001648,0.0028833,0.017972,true,0.6399323661824846,0
0,NA20852,CSA,1,48.0,-0.7905296558457409,-0.07844872568350848,false,false,-0.12219,-0.09035,0.11182,-0.13821,0.028126,0.0010008,-0.015365,-0.00063273,0.00054809,-0.00448,false,6.321397624216357,1
0,NA20852,CSA,1,49.0,-0.5905296558457408,0.8197297859794197,false,false,-0.12219,-0.09035,0.11182,-0.13821,0.028126,0.0010008,-0.015365,-0.00063273,0.00054809,-0.00448,false,4.654979806641673,0
0,NA20852,CSA,1,50.0,-0.39052965584574084,1.1146133818814274,false,false,-0.12219,-0.09035,0.11182,-0.13821,0.028126,0.0010008,-0.015365,-0.00063273,0.00054809,-0.00448,false,8.701361622657814,1
0,NA20852,CSA,1,51.0,-0.19052965584574083,-0.7179343558291769,false,false,-0.12219,-0.09035,0.11182,-0.13821,0.028126,0.0010008,-0.015365,-0.00063273,0.00054809,-0.00448,false,1.2586250964049084,0
0,NA20852,CSA,1,52.0,0.00947034415425918,1.2688926418128452,false,false,-0.12219,-0.09035,0.11182,-0.13821,0.028126,0.0010008,-0.015365,-0.00063273,0.00054809,-0.00448,false,6.84993732366948,1
0,NA20853,CSA,0,40.0,-2.3905296558457407,-0.8251841746049463,false,false,-0.12137,-0.068154,0.12761,-0.16882,0.031488,-0.00088072,-0.011384,-0.0053853,0.005458,0.019142,true,-0.48097792120634475,0
0,NA20853,CSA,0,41.0,-2.190529655845741,0.6011428767009346,false,false,-0.12137,-0.068154,0.12761,-0.16882,0.031488,-0.00088072,-0.011384,-0.0053853,0.005458,0.019142,true,-0.2546876507386955,0
0,NA20854,CSA,0,43.0,-1.7905296558457409,-1.8627232531303295,false,false,-0.12407,-0.089796,0.10921,-0.13181,0.027531,0.001197,-0.012498,-9.3643e-5,-0.0010062,-0.0049294,false,3.957761414243457,0
0,NA20854,CSA,0,44.0,-1.590529655845741,-0.5915564922472415,false,false,-0.12407,-0.089796,0.10921,-0.13181,0.027531,0.001197,-0.012498,-9.3643e-5,-0.0010062,-0.0049294,false,4.705867816037886,0
0,NA20856,CSA,0,50.0,-0.39052965584574084,-1.4823074024736278,false,false,-0.12169,-0.076451,0.12904,-0.16743,0.029083,0.00092379,-0.013721,-0.0069464,-0.00046719,0.023843,false,3.193421296814482,0
0,NA20858,CSA,1,43.0,-1.7905296558457409,0.36822006747762887,false,false,-0.12049,-0.12471,0.080978,-0.094098,0.02619,0.0035883,-0.00026647,0.0085108,-0.0017466,-0.04939,true,2.9199562973883446,0
0,NA20858,CSA,1,45.0,-1.3905296558457407,-0.6372365624255493,false,false,-0.12049,-0.12471,0.080978,-0.094098,0.02619,0.0035883,-0.00026647,0.0085108,-0.0017466,-0.04939,true,2.2031080963238603,0
0,NA20859,CSA,0,47.0,-0.9905296558457408,0.738025172136724,false,false,-0.12073,-0.06765,0.13352,-0.16643,0.033923,-0.0011645,-0.0099829,-0.0030788,-0.0016555,0.027141,true,1.1573693651086125,0
0,NA20859,CSA,0,49.0,-0.5905296558457408,-0.9887095502992725,false,false,-0.12073,-0.06765,0.13352,-0.16643,0.033923,-0.0011645,-0.0099829,-0.0030788,-0.0016555,0.027141,true,2.4506316674311583,0
0,NA20861,CSA,1,58.0,1.2094703441542591,0.5220730118774893,false,false,-0.12589,-0.064153,0.12699,-0.17631,0.026993,-0.001691,-0.017578,-0.0043846,0.0016871,0.026391,false,6.232478088863378,1
0,NA20861,CSA,1,59.0,1.409470344154259,-1.5781940320181875,false,false,-0.12589,-0.064153,0.12699,-0.17631,0.026993,-0.001691,-0.017578,-0.0043846,0.0016871,0.026391,false,3.061019827463329,0
0,NA20861,CSA,1,60.0,1.6094703441542593,-0.1284622413392428,false,false,-0.12589,-0.064153,0.12699,-0.17631,0.026993,-0.001691,-0.017578,-0.0043846,0.0016871,0.026391,false,5.924491924253177,1
0,NA20862,CSA,0,53.0,0.2094703441542592,0.7657736895219573,false,false,-0.12181,-0.1124,0.087553,-0.10943,0.018423,-0.00051782,-0.017277,-0.0015836,-0.002313,-0.023516,false,3.5306212600637843,0
0,NA20862,CSA,0,55.0,0.6094703441542592,-1.3811689739697313,false,false,-0.12181,-0.1124,0.087553,-0.10943,0.018423,-0.00051782,-0.017277,-0.0015836,-0.002313,-0.023516,false,4.415009435168655,0
0,NA20866,CSA,1,46.0,-1.1905296558457408,0.7031077804307693,false,false,-0.12245,-0.088465,0.11125,-0.141,0.02676,-0.00013606,-0.014099,8.129e-5,-0.00065691,0.00076099,true,0.23284360595427114,0
0,NA20866,CSA,1,47.0,-0.9905296558457408,0.6401695929803537,false,false,-0.12245,-0.088465,0.11125,-0.141,0.02676,-0.00013606,-0.014099,8.129e-5,-0.00065691,0.00076099,true,0.07390481213645245,0
0,NA20866,CSA,1,49.0,-0.5905296558457408,0.04348226703139864,false,false,-0.12245,-0.088465,0.11125,-0.141,0.02676,-0.00013606,-0.014099,8.129e-5,-0.00065691,0.00076099,true,0.392864486750414,0
0,NA20869,CSA,0,50.0,-0.39052965584574084,1.425384477345343,false,false,-0.12227,-0.066891,0.12956,-0.16938,0.027741,-0.0050071,-0.011464,-0.0052763,0.005991,0.033351,true,3.507908906208172,0
0,NA20869,CSA,0,51.0,-0.19052965584574083,-1.598667189658013,false,false,-0.12227,-0.066891,0.12956,-0.16938,0.027741,-0.0050071,-0.011464,-0.0052763,0.005991,0.033351,true,3.5309739958927677,0
0,NA20869,CSA,0,52.0,0.00947034415425918,1.1197700072272472,false,false,-0.12227,-0.066891,0.12956,-0.16938,0.027741,-0.0050071,-0.011464,-0.0052763,0.005991,0.033351,true,3.474232893641646,0
0,NA20869,CSA,0,53.0,0.2094703441542592,-0.9770148827985734,false,false,-0.12227,-0.066891,0.12956,-0.16938,0.027741,-0.0050071,-0.011464,-0.0052763,0.005991,0.033351,true,2.4472743433407342,0
0,NA20870,CSA,1,51.0,-0.19052965584574083,2.125860102263702,false,false,-0.12287,-0.12345,0.080418,-0.092087,0.027873,0.0025906,-0.0020306,0.010599,-0.00077399,-0.050974,false,0.22848026128760324,0
0,NA20872,CSA,0,47.0,-0.9905296558457408,-2.1862436499500837,false,false,-0.12196,-0.11803,0.094928,-0.11411,0.024568,0.0033635,0.0021299,0.0016471,-0.0021551,-0.036561,true,6.961114979177854,1
0,NA20872,CSA,0,48.0,-0.7905296558457409,-0.18609798517078177,false,false,-0.12196,-0.11803,0.094928,-0.11411,0.024568,0.0033635,0.0021299,0.0016471,-0.0021551,-0.036561,true,5.87607015541254,1
0,NA20872,CSA,0,49.0,-0.5905296558457408,1.0245305581875737,false,false,-0.12196,-0.11803,0.094928,-0.11411,0.024568,0.0033635,0.0021299,0.0016471,-0.0021551,-0.036561,true,4.580996164307018,0
0,NA20872,CSA,0,50.0,-0.39052965584574084,-0.7098270954450615,false,false,-0.12196,-0.11803,0.094928,-0.11411,0.024568,0.0033635,0.0021299,0.0016471,-0.0021551,-0.036561,true,6.120296533834452,1
0,NA20874,CSA,0,49.0,-0.5905296558457408,0.22482826759544228,false,false,-0.12103,-0.077249,0.11082,-0.13762,0.026055,-0.0031628,-0.0014971,-0.0011563,-0.0044887,-0.013458,true,0.3350696713745204,0
0,NA20875,CSA,0,52.0,0.00947034415425918,-1.0473152211003174,false,false,-0.12182,-0.070808,0.13438,-0.1696,0.030716,0.00077484,-0.014079,-0.0057413,0.005644,0.019961,false,0.7210393264280082,0
0,NA20875,CSA,0,53.0,0.2094703441542592,1.281707958222438,false,false,-0.12182,-0.070808,0.13438,-0.1696,0.030716,0.00077484,-0.014079,-0.0057413,0.005644,0.019961,false,4.909673878347943,0
0,NA20875,CSA,0,54.0,0.4094703441542592,1.0564055825946772,false,false,-0.12182,-0.070808,0.13438,-0.1696,0.030716,0.00077484,-0.014079,-0.0057413,0.005644,0.019961,false,7.302399875557139,1
0,NA20875,CSA,0,55.0,0.6094703441542592,0.9527191351934997,false,false,-0.12182,-0.070808,0.13438,-0.1696,0.030716,0.00077484,-0.014079,-0.0057413,0.005644,0.019961,false,2.7311319623182015,0
0,NA20875,CSA,0,56.0,0.8094703441542592,-0.355823736292295,false,false,-0.12182,-0.070808,0.13438,-0.1696,0.030716,0.00077484,-0.014079,-0.0057413,0.005644,0.019961,false,3.4878164769286313,0
0,NA20876,CSA,0,50.0,-0.39052965584574084,0.10548778231462497,false,false,-0.12354,-0.071917,0.12629,-0.16483,0.027928,-0.0016998,-0.0077487,-0.0019277,0.0060628,0.019692,true,2.4279054914761926,0
0,NA20876,CSA,0,51.0,-0.19052965584574083,0.5165804624596585,false,false,-0.12354,-0.071917,0.12629,-0.16483,0.027928,-0.0016998,-0.0077487,-0.0019277,0.0060628,0.019692,true,4.0378555967175895,0
0,NA20876,CSA,0,52.0,0.00947034415425918,1.195024760990744,false,false,-0.12354,-0.071917,0.12629,-0.16483,0.027928,-0.0016998,-0.0077487,-0.0019277,0.0060628,0.019692,true,2.940150657375176,0
0,NA20876,CSA,0,53.0,0.2094703441542592,-1.3928232759617627,false,false,-0.12354,-0.071917,0.12629,-0.16483,0.027928,-0.0016998,-0.0077487,-0.0019277,0.0060628,0.019692,true,2.569017010296158,0
0,NA20877,CSA,0,48.0,-0.7905296558457409,-1.0512630063910058,false,false,-0.1203,-0.071101,0.13121,-0.16854,0.026078,-0.0012536,-0.018923,-0.0053467,0.0012532,0.027667,true,2.327537292307208,0
0,NA20877,CSA,0,49.0,-0.5905296558457408,0.3198646658633294,false,false,-0.1203,-0.071101,0.13121,-0.16854,0.026078,-0.0012536,-0.018923,-0.0053467,0.0012532,0.027667,true,4.7330329376346665,0
0,NA20877,CSA,0,50.0,-0.39052965584574084,-1.2171203174448773,false,false,-0.1203,-0.071101,0.13121,-0.16854,0.026078,-0.0012536,-0.018923,-0.0053467,0.0012532,0.027667,true,3.2902958825047848,0
0,NA20878,CSA,0,48.0,-0.7905296558457409,0.6586327442181905,false,false,-0.12522,-0.07013,0.12847,-0.16581,0.023888,-0.0001534,-0.010327,-0.0031312,0.0048244,0.018441,false,-0.14225559857666126,0
0,NA20878,CSA,0,49.0,-0.5905296558457408,-1.130570246719317,false,false,-0.12522,-0.07013,0.12847,-0.16581,0.023888,-0.0001534,-0.010327,-0.0031312,0.0048244,0.018441,false,4.903878025476313,0
0,NA20878,CSA,0,50.0,-0.39052965584574084,-0.1967124986888686,false,false,-0.12522,-0.07013,0.12847,-0.16581,0.023888,-0.0001534,-0.010327,-0.0031312,0.0048244,0.018441,false,4.041078260175394,0
0,NA20878,CSA,0,51.0,-0.19052965584574083,0.8528569272396181,false,false,-0.12522,-0.07013,0.12847,-0.16581,0.023888,-0.0001534,-0.010327,-0.0031312,0.0048244,0.018441,false,2.3231104917284067,0
0,NA20878,CSA,0,52.0,0.00947034415425918,-0.4543689545121831,false,false,-0.12522,-0.07013,0.12847,-0.16581,0.023888,-0.0001534,-0.010327,-0.0031312,0.0048244,0.018441,false,4.088433436542986,0
0,NA20881,CSA,0,49.0,-0.5905296558457408,0.7680419559223184,false,false,-0.11928,-0.11099,0.098952,-0.12136,0.017329,0.0011509,-0.010825,0.0019909,0.00051802,-0.017863,false,2.599983572496944,0
0,NA20882,CSA,0,53.0,0.2094703441542592,-0.7693553927669504,true,false,-0.12128,-0.094886,0.097206,-0.124,0.0228,0.00021866,-0.014105,-0.0023806,-0.0010406,-0.010767,true,4.01633521054377,0
0,NA20882,CSA,0,54.0,0.4094703441542592,0.8688258983971241,true,false,-0.12128,-0.094886,0.097206,-0.124,0.0228,0.00021866,-0.014105,-0.0023806,-0.0010406,-0.010767,true,4.965115265919455,0
0,NA20882,CSA,0,55.0,0.6094703441542592,0.2899221561092015,true,false,-0.12128,-0.094886,0.097206,-0.124,0.0228,0.00021866,-0.014105,-0.0023806,-0.0010406,-0.010767,true,2.6701770561025175,0
0,NA20882,CSA,0,56.0,0.8094703441542592,1.2300794306413372,true,false,-0.12128,-0.094886,0.097206,-0.124,0.0228,0.00021866,-0.014105,-0.0023806,-0.0010406,-0.010767,true,4.164578769921808,0
0,NA20882,CSA,0,57.0,1.0094703441542592,-0.8027057724092039,true,false,-0.12128,-0.094886,0.097206,-0.124,0.0228,0.00021866,-0.014105,-0.0023806,-0.0010406,-0.010767,true,6.295816426580997,1
0,NA20884,CSA,1,55.0,0.6094703441542592,-0.6246489314679653,false,false,-0.12313,-0.061573,0.13611,-0.17387,0.027877,-0.0025607,-0.013881,-0.0065112,0.0076929,0.035595,true,1.486334857550819,0
0,NA20885,CSA,1,57.0,1.0094703441542592,0.3115120532416799,false,false,-0.12302,-0.093622,0.103,-0.12552,0.021809,0.0009377,-0.011144,-0.0036199,0.0025091,-0.01138,true,1.1118789001669829,0
0,NA20885,CSA,1,58.0,1.2094703441542591,0.9254179286712351,false,false,-0.12302,-0.093622,0.103,-0.12552,0.021809,0.0009377,-0.011144,-0.0036199,0.0025091,-0.01138,true,2.5262198414982566,0
0,NA20886,CSA,0,52.0,0.00947034415425918,-2.481606545271722,false,false,-0.12635,-0.10153,0.093033,-0.11827,0.023176,-0.0019203,-0.011238,-0.0011383,-0.0040603,-0.018767,true,4.107010585163087,0
0,NA20886,CSA,0,53.0,0.2094703441542592,0.615765233841977,false,false,-0.12635,-0.10153,0.093033,-0.11827,0.023176,-0.0019203,-0.011238,-0.0011383,-0.0040603,-0.018767,true,3.102042441612849,0
0,NA20887,CSA,1,53.0,0.2094703441542592,0.4998410087352851,false,false,-0.12267,-0.077636,0.11943,-0.15048,0.029765,-0.0013123,-0.013642,-0.002784,0.0023578,0.0042807,true,5.422732598486451,1
0,NA20887,CSA,1,54.0,0.4094703441542592,-0.5620108171289045,false,false,-0.12267,-0.077636,0.11943,-0.15048,0.029765,-0.0013123,-0.013642,-0.002784,0.0023578,0.0042807,true,2.8404236754983585,0
0,NA20887,CSA,1,55.0,0.6094703441542592,0.40652974754926413,false,false,-0.12267,-0.077636,0.11943,-0.15048,0.029765,-0.0013123,-0.013642,-0.002784,0.0023578,0.0042807,true,3.138400465138223,0
0,NA20887,CSA,1,56.0,0.8094703441542592,-0.8221374268766031,false,false,-0.12267,-0.077636,0.11943,-0.15048,0.029765,-0.0013123,-0.013642,-0.002784,0.0023578,0.0042807,true,1.607985322243909,0
0,NA20887,CSA,1,57.0,1.0094703441542592,0.5169194352571148,false,false,-0.12267,-0.077636,0.11943,-0.15048,0.029765,-0.0013123,-0.013642,-0.002784,0.0023578,0.0042807,true,5.880932290359904,1
0,NA20888,CSA,0,56.0,0.8094703441542592,-1.5048311136040091,false,false,-0.12365,-0.066149,0.1286,-0.16784,0.028487,-0.0010747,-0.010692,0.0018686,0.0015532,0.023415,false,3.1783377557542916,0
0,NA20888,CSA,0,57.0,1.0094703441542592,-0.38960534974736416,false,false,-0.12365,-0.066149,0.1286,-0.16784,0.028487,-0.0010747,-0.010692,0.0018686,0.0015532,0.023415,false,1.009286303954886,0
0,NA20888,CSA,0,58.0,1.2094703441542591,1.0595596099207363,false,false,-0.12365,-0.066149,0.1286,-0.16784,0.028487,-0.0010747,-0.010692,0.0018686,0.0015532,0.023415,false,2.8322333070174115,0
0,NA20888,CSA,0,59.0,1.409470344154259,0.7369175991359675,false,false,-0.12365,-0.066149,0.1286,-0.16784,0.028487,-0.0010747,-0.010692,0.0018686,0.0015532,0.023415,false,2.4505998208426574,0
0,NA20889,CSA,1,48.0,-0.7905296558457409,1.6681908480673728,false,false,-0.11995,-0.0786,0.12906,-0.16869,0.034079,0.0040045,-0.012372,-0.0021923,-0.00081005,0.019792,true,4.2884185219589765,0
0,NA20889,CSA,1,49.0,-0.5905296558457408,-0.034836901513912395,false,false,-0.11995,-0.0786,0.12906,-0.16869,0.034079,0.0040045,-0.012372,-0.0021923,-0.00081005,0.019792,true,2.103418735251481,0
0,NA20889,CSA,1,50.0,-0.39052965584574084,0.42090667915396907,false,false,-0.11995,-0.0786,0.12906,-0.16869,0.034079,0.0040045,-0.012372,-0.0021923,-0.00081005,0.019792,true,2.762078981237777,0
0,NA20889,CSA,1,51.0,-0.19052965584574083,-0.38886703843132037,false,false,-0.11995,-0.0786,0.12906,-0.16869,0.034079,0.0040045,-0.012372,-0.0021923,-0.00081005,0.019792,true,2.0108255943945093,0
0,NA20889,CSA,1,52.0,0.00947034415425918,0.8920290071920288,false,false,-0.11995,-0.0786,0.12906,-0.16869,0.034079,0.0040045,-0.012372,-0.0021923,-0.00081005,0.019792,true,3.537736334906368,0
0,NA20890,CSA,1,59.0,1.409470344154259,-1.365092469006088,false,false,-0.12084,-0.09906,0.094932,-0.12152,0.021379,-0.0018896,-0.0095699,0.0068992,-0.00068842,-0.012026,true,0.7339284423958572,0
0,NA20890,CSA,1,60.0,1.6094703441542593,-1.45214126917008,false,false,-0.12084,-0.09906,0.094932,-0.12152,0.021379,-0.0018896,-0.0095699,0.0068992,-0.00068842,-0.012026,true,0.3585377319636599,0
0,NA20890,CSA,1,61.0,1.8094703441542592,0.2558671305119997,false,false,-0.12084,-0.09906,0.094932,-0.12152,0.021379,-0.0018896,-0.0095699,0.0068992,-0.00068842,-0.012026,true,0.30814700249902316,0
0,NA20891,CSA,1,51.0,-0.19052965584574083,0.40412244350533777,true,true,-0.125,-0.097057,0.098786,-0.11878,0.022143,0.00051443,-0.010358,-0.0015431,-0.00086839,-0.0039487,true,2.4960239402499798,0
0,NA20891,CSA,1,52.0,0.00947034415425918,-1.4278704196759158,true,true,-0.125,-0.097057,0.098786,-0.11878,0.022143,0.00051443,-0.010358,-0.0015431,-0.00086839,-0.0039487,true,5.507726434679796,1
0,NA20891,CSA,1,53.0,0.2094703441542592,1.2649756193241037,true,true,-0.125,-0.097057,0.098786,-0.11878,0.022143,0.00051443,-0.010358,-0.0015431,-0.00086839,-0.0039487,true,2.0131994379954903,0
0,NA20891,CSA,1,54.0,0.4094703441542592,0.7547372464925034,true,true,-0.125,-0.097057,0.098786,-0.11878,0.022143,0.00051443,-0.010358,-0.0015431,-0.00086839,-0.0039487,true,0.8799382005392236,0
0,NA20891,CSA,1,55.0,0.6094703441542592,-0.9877953283502094,true,true,-0.125,-0.097057,0.098786,-0.11878,0.022143,0.00051443,-0.010358,-0.0015431,-0.00086839,-0.0039487,true,6.04370164670608,1
0,NA20892,CSA,0,53.0,0.2094703441542592,0.3946447766046248,false,false,-0.12315,-0.068804,0.13113,-0.16631,0.029589,-0.0025727,-0.01149,-0.0031515,0.0013228,0.020977,true,4.089625951576765,0
0,NA20894,CSA,0,50.0,-0.39052965584574084,-3.1550234295525206,false,false,-0.12007,-0.090949,0.1106,-0.13742,0.027921,-0.0041318,-0.0018524,-0.0015129,0.001571,-0.0082831,true,1.116780709722699,0
0,NA20894,CSA,0,51.0,-0.19052965584574083,-0.4333483223831232,false,false,-0.12007,-0.090949,0.1106,-0.13742,0.027921,-0.0041318,-0.0018524,-0.0015129,0.001571,-0.0082831,true,2.5901906417090124,0
0,NA20894,CSA,0,52.0,0.00947034415425918,0.1833973128966892,false,false,-0.12007,-0.090949,0.1106,-0.13742,0.027921,-0.0041318,-0.0018524,-0.0015129,0.001571,-0.0082831,true,3.4586179410014126,0
0,NA20894,CSA,0,53.0,0.2094703441542592,0.8573552026614076,false,false,-0.12007,-0.090949,0.1106,-0.13742,0.027921,-0.0041318,-0.0018524,-0.0015129,0.001571,-0.0082831,true,3.958007070703757,0
0,NA20894,CSA,0,54.0,0.4094703441542592,-0.9832376414321417,false,false,-0.12007,-0.090949,0.1106,-0.13742,0.027921,-0.0041318,-0.0018524,-0.0015129,0.001571,-0.0082831,true,2.069855384402938,0
0,NA20895,CSA,1,52.0,0.00947034415425918,0.06314125558311498,false,false,-0.12502,-0.087788,0.10914,-0.14125,0.024312,-0.00097434,-0.0092555,-0.005988,0.0023091,-0.0039467,false,3.612032010246445,0
0,NA20895,CSA,1,53.0,0.2094703441542592,-0.6198318074347334,false,false,-0.12502,-0.087788,0.10914,-0.14125,0.024312,-0.00097434,-0.0092555,-0.005988,0.0023091,-0.0039467,false,5.071431944673178,0
0,NA20895,CSA,1,56.0,0.8094703441542592,-0.03053820058050804,false,false,-0.12502,-0.087788,0.10914,-0.14125,0.024312,-0.00097434,-0.0092555,-0.005988,0.0023091,-0.0039467,false,3.791019511406139,0
